
  &&electric field in cartesian unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  &&current
  0.000000    1.5719026640e-02    0.0000000000e+00    0.0000000000e+00 
  0.200000    1.5717981855e-02    0.0000000000e+00    0.0000000000e+00 
  0.400000    1.5716964869e-02    0.0000000000e+00    0.0000000000e+00 
  0.600000    1.5715976620e-02    0.0000000000e+00    0.0000000000e+00 
  0.800000    1.5715017383e-02    0.0000000000e+00    0.0000000000e+00 
  1.000000    1.5714086699e-02    0.0000000000e+00    0.0000000000e+00 
  1.200000    1.5713183370e-02    0.0000000000e+00    0.0000000000e+00 
  1.400000    1.5712305495e-02    0.0000000000e+00    0.0000000000e+00 
  1.600000    1.5711450530e-02    0.0000000000e+00    0.0000000000e+00 
  1.800000    1.5710615168e-02    0.0000000000e+00    0.0000000000e+00 
  2.000000    1.5709796023e-02    0.0000000000e+00    0.0000000000e+00 
  2.200000    1.5708989333e-02    0.0000000000e+00    0.0000000000e+00 
  2.400000    1.5708191246e-02    0.0000000000e+00    0.0000000000e+00 
  2.600000    1.5707398580e-02    0.0000000000e+00    0.0000000000e+00 
  2.800000    1.5706607259e-02    0.0000000000e+00    0.0000000000e+00 
  3.000000    1.5705814280e-02    0.0000000000e+00    0.0000000000e+00 
  3.200000    1.5705017314e-02    0.0000000000e+00    0.0000000000e+00 
  3.400000    1.5704214867e-02    0.0000000000e+00    0.0000000000e+00 
  3.600000    1.5703406394e-02    0.0000000000e+00    0.0000000000e+00 
  3.800000    1.5702592373e-02    0.0000000000e+00    0.0000000000e+00 
  4.000000    1.5701774323e-02    0.0000000000e+00    0.0000000000e+00 
  4.200000    1.5700954759e-02    0.0000000000e+00    0.0000000000e+00 
  4.400000    1.5700137098e-02    0.0000000000e+00    0.0000000000e+00 
  4.600000    1.5699325498e-02    0.0000000000e+00    0.0000000000e+00 
  4.800000    1.5698524653e-02    0.0000000000e+00    0.0000000000e+00 
  5.000000    1.5697739540e-02    0.0000000000e+00    0.0000000000e+00 
  5.200000    1.5696975145e-02    0.0000000000e+00    0.0000000000e+00 
  5.400000    1.5696236165e-02    0.0000000000e+00    0.0000000000e+00 
