
  &&electric field in cartesian unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  &&current at groud state:   -1.5023727654e-01   -1.5372318766e-01    1.4498571987e-09 nonzero due to kpoint sampling
  0.000000   -1.5034179779e-01   -1.5374742787e-01    6.8965921923e-11 
  0.200000   -1.5050041636e-01   -1.5386433372e-01   -1.4759119084e-09 
  0.400000   -1.5063497533e-01   -1.5396928419e-01   -2.5659783051e-09 
  0.600000   -1.5073403177e-01   -1.5405296084e-01   -3.2252242688e-09 
  0.800000   -1.5079001533e-01   -1.5410832809e-01   -3.5642600255e-09 
  1.000000   -1.5080003814e-01   -1.5413140435e-01   -3.7177992817e-09 
  1.200000   -1.5076615936e-01   -1.5412168848e-01   -3.8374320468e-09 
  1.400000   -1.5069509285e-01   -1.5408219521e-01   -4.0619097733e-09 
  1.600000   -1.5059739441e-01   -1.5401909555e-01   -4.4882959295e-09 
  1.800000   -1.5048622421e-01   -1.5394100305e-01   -5.1519940744e-09 
  2.000000   -1.5037582887e-01   -1.5385798783e-01   -6.0157465925e-09 
  2.200000   -1.5027991874e-01   -1.5378043130e-01   -6.9733118806e-09 
  2.400000   -1.5021012713e-01   -1.5371785313e-01   -7.8652235857e-09 
  2.600000   -1.5017472746e-01   -1.5367784456e-01   -8.5027189189e-09 
  2.800000   -1.5017775244e-01   -1.5366522985e-01   -8.7010120934e-09 
  3.000000   -1.5021861158e-01   -1.5368155054e-01   -8.3132420738e-09 
  3.200000   -1.5029224376e-01   -1.5372492903e-01   -7.2698819220e-09 
  3.400000   -1.5038977871e-01   -1.5379032369e-01   -5.5688383236e-09 
  3.600000   -1.5049962228e-01   -1.5387014175e-01   -3.2894516152e-09 
  3.800000   -1.5060883187e-01   -1.5395513487e-01   -5.9042011065e-10 
  4.000000   -1.5070461732e-01   -1.5403547026e-01    2.2912962286e-09 
  4.200000   -1.5077579085e-01   -1.5410185132e-01    5.0790197104e-09 
  4.400000   -1.5081399977e-01   -1.5414655771e-01    7.5030484855e-09 
  4.600000   -1.5081460514e-01   -1.5416428694e-01    9.3542829637e-09 
  4.800000   -1.5077711431e-01   -1.5415270456e-01    1.0513018720e-08 
  5.000000   -1.5070513007e-01   -1.5411264651e-01    1.0956928475e-08 
  5.200000   -1.5060583665e-01   -1.5404795843e-01    1.0752750362e-08 
  5.400000   -1.5048909605e-01   -1.5396499991e-01    1.0048235331e-08 
  5.600000   -1.5036627115e-01   -1.5387187926e-01    9.0707089747e-09 
  5.800000   -1.5024892008e-01   -1.5377751416e-01    8.0818687246e-09 
  6.000000   -1.5014751605e-01   -1.5369063078e-01    7.3348002408e-09 
  6.200000   -1.5007033859e-01   -1.5361881739e-01    7.0318072560e-09 
  6.400000   -1.5002265706e-01   -1.5356773892e-01    7.2869031766e-09 
  6.600000   -1.5000628863e-01   -1.5354059633e-01    8.1019601803e-09 
  6.800000   -1.5001956704e-01   -1.5353788381e-01    9.3573249838e-09 
  7.000000   -1.5005770888e-01   -1.5355746049e-01    1.0834314328e-08 
  7.200000   -1.5011351889e-01   -1.5359491645e-01    1.2215975445e-08 
  7.400000   -1.5017833837e-01   -1.5364417924e-01    1.3129363116e-08 
  7.600000   -1.5024311633e-01   -1.5369828156e-01    1.3224270651e-08 
  7.800000   -1.5029947313e-01   -1.5375019467e-01    1.2214588271e-08 
  8.000000   -1.5034063243e-01   -1.5379362829e-01    9.9294492431e-09 
  8.200000   -1.5036211779e-01   -1.5382370529e-01    6.3511837306e-09 
  8.400000   -1.5036214201e-01   -1.5383743825e-01    1.6218642500e-09 
  8.600000   -1.5034165736e-01   -1.5383396090e-01   -3.9367397764e-09 
  8.800000   -1.5030407631e-01   -1.5381449889e-01   -9.8502839527e-09 
  9.000000   -1.5025471268e-01   -1.5378209617e-01   -1.5567567480e-08 
  9.200000   -1.5020002429e-01   -1.5374114203e-01   -2.0514155380e-08 
  9.400000   -1.5014676000e-01   -1.5369676612e-01   -2.4165829866e-08 
  9.600000   -1.5010112081e-01   -1.5365418198e-01   -2.6120238228e-08 
  9.800000   -1.5006803839e-01   -1.5361806212e-01   -2.6153795766e-08 
  10.000000   -1.5005065491e-01   -1.5359201995e-01   -2.4257884716e-08 
  10.200000   -1.5005005847e-01   -1.5357825659e-01   -2.0651118289e-08 
  10.400000   -1.5006529320e-01   -1.5357740677e-01   -1.5756310156e-08 
  10.600000   -1.5009362686e-01   -1.5358859097e-01   -1.0151560543e-08 
  10.800000   -1.5013102618e-01   -1.5360965367e-01   -4.5015241845e-09 
  11.000000   -1.5017276540e-01   -1.5363754454e-01    5.3019703873e-10 
  11.200000   -1.5021408036e-01   -1.5366878315e-01    4.3714689930e-09 
  11.400000   -1.5025077854e-01   -1.5369993987e-01    6.6045552996e-09 
  11.600000   -1.5027972695e-01   -1.5372806731e-01    7.0375917307e-09 
  11.800000   -1.5029915992e-01   -1.5375102765e-01    5.7623217367e-09 
  12.000000   -1.5030877703e-01   -1.5376767798e-01    3.1328500316e-09 
  12.200000   -1.5030963126e-01   -1.5377789832e-01   -3.1058788854e-10 
  12.400000   -1.5030383668e-01   -1.5378246960e-01   -3.8871099984e-09 
  12.600000   -1.5029414794e-01   -1.5378282981e-01   -6.8669320581e-09 
  12.800000   -1.5028347928e-01   -1.5378075263e-01   -8.5761185223e-09 
  13.000000   -1.5027443538e-01   -1.5377800166e-01   -8.4750388490e-09 
  13.200000   -1.5026892158e-01   -1.5377601461e-01   -6.2478971504e-09 
  13.400000   -1.5026788611e-01   -1.5377566502e-01   -1.8583285623e-09 
  13.600000   -1.5027122641e-01   -1.5377713546e-01    4.4336697606e-09 
  13.800000   -1.5027786646e-01   -1.5377991870e-01    1.2089844378e-08 
  14.000000   -1.5028598755e-01   -1.5378294302e-01    2.0349816679e-08 
  14.200000   -1.5029337288e-01   -1.5378479940e-01    2.8322283941e-08 
  14.400000   -1.5029781137e-01   -1.5378403254e-01    3.5092177870e-08 
  14.600000   -1.5029749800e-01   -1.5377944860e-01    3.9837965230e-08 
  14.800000   -1.5029136980e-01   -1.5377038929e-01    4.1941442951e-08 
  15.000000   -1.5027932617e-01   -1.5375692704e-01    4.1069604883e-08 
  15.200000   -1.5026229934e-01   -1.5373994701e-01    3.7227286863e-08 
  15.400000   -1.5024216256e-01   -1.5372109815e-01    3.0767034363e-08 
  15.600000   -1.5022148687e-01   -1.5370261489e-01    2.2351311334e-08 
  15.800000   -1.5020317976e-01   -1.5368703010e-01    1.2863593655e-08 
  16.000000   -1.5019005627e-01   -1.5367681732e-01    3.3277707878e-09 
  16.200000   -1.5018440418e-01   -1.5367401170e-01   -5.2277926823e-09 
  16.400000   -1.5018760690e-01   -1.5367986474e-01   -1.1920620331e-08 
  16.600000   -1.5019988115e-01   -1.5369458532e-01   -1.6117976307e-08 
  16.800000   -1.5022017168e-01   -1.5371720955e-01   -1.7520706930e-08 
  17.000000   -1.5024622401e-01   -1.5374562599e-01   -1.6203609646e-08 
  17.200000   -1.5027483179e-01   -1.5377676201e-01   -1.2607252021e-08 
  17.400000   -1.5030223046e-01   -1.5380691496e-01   -7.4798626395e-09 
  17.600000   -1.5032458751e-01   -1.5383219124e-01   -1.7675980377e-09 
  17.800000   -1.5033852480e-01   -1.5384899970e-01    3.4867447573e-09 
  18.000000   -1.5034160176e-01   -1.5385453601e-01    7.2938002256e-09 
  18.200000   -1.5033269166e-01   -1.5384719333e-01    8.8708872728e-09 
  18.400000   -1.5031219589e-01   -1.5382684134e-01    7.7445677550e-09 
