
  &&electric field:  0.000000e+00  0.000000e+00  3.674932e-05 
  &&dipole at groud state:   -2.3462861331e+00   -2.3217630262e+00   -4.8372183966e-01 
  0.000000   -2.3463422765e+00   -2.3218520729e+00   -4.8195698051e-01 
  1.000000   -2.3464530561e+00   -2.3220064420e+00   -4.7922321714e-01 
  2.000000   -2.3465551511e+00   -2.3221033679e+00   -4.7842529511e-01 
  3.000000   -2.3466276719e+00   -2.3221365102e+00   -4.7968660394e-01 
  4.000000   -2.3466476799e+00   -2.3221196105e+00   -4.8216987909e-01 
  5.000000   -2.3466029525e+00   -2.3220672720e+00   -4.8458592772e-01 
  6.000000   -2.3465015232e+00   -2.3219887356e+00   -4.8590271572e-01 
  7.000000   -2.3463764998e+00   -2.3219002719e+00   -4.8583059415e-01 
  8.000000   -2.3462761983e+00   -2.3218262373e+00   -4.8481857929e-01 
  9.000000   -2.3462425186e+00   -2.3217873105e+00   -4.8366548793e-01 
  10.000000   -2.3462868269e+00   -2.3217893065e+00   -4.8303772119e-01 
  11.000000   -2.3463843751e+00   -2.3218268555e+00   -4.8313544621e-01 
  12.000000   -2.3464866709e+00   -2.3218847441e+00   -4.8368081066e-01 
  13.000000   -2.3465487613e+00   -2.3219403936e+00   -4.8418898804e-01 
  14.000000   -2.3465516311e+00   -2.3219704183e+00   -4.8430861493e-01 
  15.000000   -2.3465074174e+00   -2.3219646471e+00   -4.8401136832e-01 
  16.000000   -2.3464434741e+00   -2.3219294672e+00   -4.8354693119e-01 
  17.000000   -2.3463850083e+00   -2.3218805808e+00   -4.8323066657e-01 
  18.000000   -2.3463462520e+00   -2.3218320449e+00   -4.8324036051e-01 
  19.000000   -2.3463290839e+00   -2.3217930528e+00   -4.8352478106e-01 
  20.000000   -2.3463245872e+00   -2.3217694923e+00   -4.8385830395e-01 
  21.000000   -2.3463204239e+00   -2.3217654142e+00   -4.8400628268e-01 
  22.000000   -2.3463104677e+00   -2.3217800708e+00   -4.8388530438e-01 
  23.000000   -2.3462974019e+00   -2.3218047566e+00   -4.8360073405e-01 
  24.000000   -2.3462867223e+00   -2.3218265479e+00   -4.8335646727e-01 
  25.000000   -2.3462799437e+00   -2.3218366816e+00   -4.8331065367e-01 
  26.000000   -2.3462737344e+00   -2.3218347080e+00   -4.8347801351e-01 
  27.000000   -2.3462626550e+00   -2.3218249319e+00   -4.8374197328e-01 
  28.000000   -2.3462428352e+00   -2.3218126230e+00   -4.8394269880e-01 
  29.000000   -2.3462152130e+00   -2.3218032342e+00   -4.8397927792e-01 
  30.000000   -2.3461856489e+00   -2.3218001012e+00   -4.8386347257e-01 
  31.000000   -2.3461614764e+00   -2.3217991660e+00   -4.8369664411e-01 
  32.000000   -2.3461475947e+00   -2.3217898171e+00   -4.8359323508e-01 
  33.000000   -2.3461448638e+00   -2.3217645048e+00   -4.8361532798e-01 
  34.000000   -2.3461495011e+00   -2.3217261878e+00   -4.8373820717e-01 
