
  &&electric field in cartesian unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  &&electric field in crystal unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  0.000000    7.5450111667e-01   -3.0160518995e-09    9.3555619326e-10 
  0.200000    7.5450028655e-01   -2.9568338331e-09    8.7054383200e-10 
  0.400000    7.5449946313e-01   -2.9052419584e-09    8.1051862130e-10 
  0.600000    7.5449865444e-01   -2.8622936716e-09    7.5665014617e-10 
  0.800000    7.5449786775e-01   -2.8288623345e-09    7.0999942987e-10 
  1.000000    7.5449710995e-01   -2.8056308149e-09    6.7148012141e-10 
  1.200000    7.5449638744e-01   -2.7930587064e-09    6.4181542612e-10 
  1.400000    7.5449570600e-01   -2.7913959622e-09    6.2155507981e-10 
  1.600000    7.5449507078e-01   -2.8006678317e-09    6.1105354057e-10 
  1.800000    7.5449448615e-01   -2.8206806550e-09    6.1046590003e-10 
  2.000000    7.5449395570e-01   -2.8510304854e-09    6.1975156887e-10 
  2.200000    7.5449348218e-01   -2.8910922755e-09    6.3866144821e-10 
  2.400000    7.5449306752e-01   -2.9400759680e-09    6.6676739224e-10 
  2.600000    7.5449271274e-01   -2.9969864152e-09    7.0344620402e-10 
  2.800000    7.5449241800e-01   -3.0606877976e-09    7.4791445528e-10 
  3.000000    7.5449218263e-01   -3.1299064092e-09    7.9922776393e-10 
  3.200000    7.5449200516e-01   -3.2032575151e-09    8.5631919932e-10 
  3.400000    7.5449188336e-01   -3.2792612636e-09    9.1799381678e-10 
  3.600000    7.5449181435e-01   -3.3564082717e-09    9.8299773557e-10 
  3.800000    7.5449179463e-01   -3.4331705171e-09    1.0500002745e-09 
  4.000000    7.5449182016e-01   -3.5080384888e-09    1.1176537601e-09 
  4.200000    7.5449188650e-01   -3.5795434445e-09    1.1846044960e-09 
  4.400000    7.5449198886e-01   -3.6462805115e-09    1.2495176894e-09 
  4.600000    7.5449212225e-01   -3.7069429466e-09    1.3111081334e-09 
  4.800000    7.5449228153e-01   -3.7603450595e-09    1.3681709580e-09 
  5.000000    7.5449246155e-01   -3.8054476859e-09    1.4195876026e-09 
  5.200000    7.5449265722e-01   -3.8413641674e-09    1.4643647069e-09 
  5.400000    7.5449286365e-01   -3.8673912015e-09    1.5016209369e-09 
  5.600000    7.5449307617e-01   -3.8830676619e-09    1.5306892341e-09 
  5.800000    7.5449329045e-01   -3.8881329720e-09    1.5510487044e-09 
  6.000000    7.5449350259e-01   -3.8825238424e-09    1.5623450995e-09 
  6.200000    7.5449370911e-01   -3.8663579162e-09    1.5644229036e-09 
  6.400000    7.5449390706e-01   -3.8399700357e-09    1.5572904362e-09 
  6.600000    7.5449409399e-01   -3.8038650129e-09    1.5411211319e-09 
  6.800000    7.5449426802e-01   -3.7587528428e-09    1.5162796230e-09 
  7.000000    7.5449442785e-01   -3.7054856985e-09    1.4832770548e-09 
  7.200000    7.5449457270e-01   -3.6451241429e-09    1.4428229509e-09 
  7.400000    7.5449470236e-01   -3.5788092196e-09    1.3957255487e-09 
  7.600000    7.5449481711e-01   -3.5078045614e-09    1.3429225075e-09 
  7.800000    7.5449491768e-01   -3.4334937683e-09    1.2855053725e-09 
  8.000000    7.5449500523e-01   -3.3573118412e-09    1.2246204394e-09 
  8.200000    7.5449508128e-01   -3.2807575818e-09    1.1615295192e-09 
  8.400000    7.5449514765e-01   -3.2052364779e-09    1.0974294544e-09 
  8.600000    7.5449520639e-01   -3.1321179679e-09    1.0334963802e-09 
  8.800000    7.5449525971e-01   -3.0627219454e-09    9.7095119141e-10 
  9.000000    7.5449530991e-01   -2.9983202453e-09    9.1097846198e-10 
  9.200000    7.5449535928e-01   -2.9400814879e-09    8.5470209557e-10 
  9.400000    7.5449541007e-01   -2.8890401093e-09    8.0318066713e-10 
  9.600000    7.5449546444e-01   -2.8461451484e-09    7.5736329587e-10 
  9.800000    7.5449552437e-01   -2.8121675829e-09    7.1809958737e-10 
  10.000000    7.5449559161e-01   -2.7876833670e-09    6.8607872028e-10 
  10.200000    7.5449566764e-01   -2.7730938511e-09    6.6181331640e-10 
  10.400000    7.5449575362e-01   -2.7685744786e-09    6.4571326737e-10 
  10.600000    7.5449585042e-01   -2.7739148588e-09    6.3786827832e-10 
  10.800000    7.5449595853e-01   -2.7890016658e-09    6.3832955057e-10 
  11.000000    7.5449607811e-01   -2.8134927655e-09    6.4705499129e-10 
  11.200000    7.5449620892e-01   -2.8469014549e-09    6.6382088884e-10 
  11.400000    7.5449635042e-01   -2.8885951529e-09    6.8826310994e-10 
  11.600000    7.5449650173e-01   -2.9377404424e-09    7.1983027073e-10 
  11.800000    7.5449666170e-01   -2.9934236683e-09    7.5784237774e-10 
