
  &&electric field in cartesian unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  &&dipole at groud state:   -4.0720000112e+01   -4.0720000000e+01   -4.0720000000e+01 
  0.000000   -4.0718136131e+01   -4.0719999065e+01   -4.0719999888e+01 
  0.200000   -4.0718179153e+01   -4.0719997306e+01   -4.0719999650e+01 
  0.400000   -4.0718264068e+01   -4.0719995703e+01   -4.0719999478e+01 
  0.600000   -4.0718388473e+01   -4.0719994353e+01   -4.0719999413e+01 
  0.800000   -4.0718548875e+01   -4.0719993340e+01   -4.0719999489e+01 
  1.000000   -4.0718740790e+01   -4.0719992730e+01   -4.0719999736e+01 
  1.200000   -4.0718958886e+01   -4.0719992572e+01   -4.0720000173e+01 
  1.400000   -4.0719197152e+01   -4.0719992892e+01   -4.0720000812e+01 
  1.600000   -4.0719449082e+01   -4.0719993693e+01   -4.0720001653e+01 
  1.800000   -4.0719707900e+01   -4.0719994955e+01   -4.0720002687e+01 
  2.000000   -4.0719966729e+01   -4.0719996634e+01   -4.0720003894e+01 
  2.200000   -4.0720218790e+01   -4.0719998665e+01   -4.0720005244e+01 
  2.400000   -4.0720457628e+01   -4.0720000964e+01   -4.0720006700e+01 
  2.600000   -4.0720677345e+01   -4.0720003431e+01   -4.0720008217e+01 
  2.800000   -4.0720872742e+01   -4.0720005957e+01   -4.0720009746e+01 
  3.000000   -4.0721039419e+01   -4.0720008425e+01   -4.0720011235e+01 
  3.200000   -4.0721173912e+01   -4.0720010720e+01   -4.0720012628e+01 
  3.400000   -4.0721273779e+01   -4.0720012729e+01   -4.0720013875e+01 
  3.600000   -4.0721337641e+01   -4.0720014351e+01   -4.0720014924e+01 
  3.800000   -4.0721365196e+01   -4.0720015495e+01   -4.0720015732e+01 
  4.000000   -4.0721357198e+01   -4.0720016092e+01   -4.0720016259e+01 
  4.200000   -4.0721315392e+01   -4.0720016092e+01   -4.0720016476e+01 
  4.400000   -4.0721242439e+01   -4.0720015471e+01   -4.0720016362e+01 
  4.600000   -4.0721141792e+01   -4.0720014229e+01   -4.0720015905e+01 
  4.800000   -4.0721017571e+01   -4.0720012392e+01   -4.0720015105e+01 
  5.000000   -4.0720874404e+01   -4.0720010010e+01   -4.0720013970e+01 
  5.200000   -4.0720717268e+01   -4.0720007159e+01   -4.0720012521e+01 
  5.400000   -4.0720551322e+01   -4.0720003933e+01   -4.0720010784e+01 
  5.600000   -4.0720381742e+01   -4.0720000443e+01   -4.0720008797e+01 
  5.800000   -4.0720213553e+01   -4.0719996815e+01   -4.0720006602e+01 
  6.000000   -4.0720051487e+01   -4.0719993180e+01   -4.0720004249e+01 
  6.200000   -4.0719899866e+01   -4.0719989671e+01   -4.0720001789e+01 
  6.400000   -4.0719762449e+01   -4.0719986422e+01   -4.0719999279e+01 
  6.600000   -4.0719642345e+01   -4.0719983553e+01   -4.0719996775e+01 
  6.800000   -4.0719541976e+01   -4.0719981176e+01   -4.0719994332e+01 
  7.000000   -4.0719463029e+01   -4.0719979383e+01   -4.0719992005e+01 
  7.200000   -4.0719406432e+01   -4.0719978244e+01   -4.0719989843e+01 
  7.400000   -4.0719372368e+01   -4.0719977805e+01   -4.0719987891e+01 
  7.600000   -4.0719360311e+01   -4.0719978089e+01   -4.0719986192e+01 
  7.800000   -4.0719369081e+01   -4.0719979087e+01   -4.0719984778e+01 
  8.000000   -4.0719396920e+01   -4.0719980768e+01   -4.0719983677e+01 
  8.200000   -4.0719441576e+01   -4.0719983073e+01   -4.0719982909e+01 
  8.400000   -4.0719500411e+01   -4.0719985919e+01   -4.0719982486e+01 
  8.600000   -4.0719570505e+01   -4.0719989206e+01   -4.0719982412e+01 
  8.800000   -4.0719648769e+01   -4.0719992814e+01   -4.0719982685e+01 
  9.000000   -4.0719732054e+01   -4.0719996616e+01   -4.0719983293e+01 
  9.200000   -4.0719817261e+01   -4.0720000473e+01   -4.0719984218e+01 
  9.400000   -4.0719901435e+01   -4.0720004249e+01   -4.0719985435e+01 
  9.600000   -4.0719981859e+01   -4.0720007809e+01   -4.0719986913e+01 
  9.800000   -4.0720056123e+01   -4.0720011029e+01   -4.0719988613e+01 
  10.000000   -4.0720122193e+01   -4.0720013797e+01   -4.0719990493e+01 
  10.200000   -4.0720178428e+01   -4.0720016017e+01   -4.0719992504e+01 
  10.400000   -4.0720223654e+01   -4.0720017617e+01   -4.0719994596e+01 
  10.600000   -4.0720257170e+01   -4.0720018546e+01   -4.0719996715e+01 
  10.800000   -4.0720278712e+01   -4.0720018779e+01   -4.0719998805e+01 
  11.000000   -4.0720288447e+01   -4.0720018317e+01   -4.0720000809e+01 
  11.200000   -4.0720286912e+01   -4.0720017185e+01   -4.0720002672e+01 
  11.400000   -4.0720275003e+01   -4.0720015433e+01   -4.0720004339e+01 
  11.600000   -4.0720253954e+01   -4.0720013131e+01   -4.0720005761e+01 
  11.800000   -4.0720225242e+01   -4.0720010371e+01   -4.0720006892e+01 
  12.000000   -4.0720190550e+01   -4.0720007259e+01   -4.0720007695e+01 
  12.200000   -4.0720151666e+01   -4.0720003914e+01   -4.0720008140e+01 
